,taxon_link,taxon_oid,added,accessed,retrieved,filename,download_link,download_date,error,warning,warning_msg,error_msg
859,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2081372008,2081372008,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
860,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012672,3300012672,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
861,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002794,3300002794,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
862,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002523,3300002523,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
863,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2032320008,2032320008,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
864,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005459,3300005459,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
865,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004276,3300004276,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
866,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002360,3300002360,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
867,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2065487014,2065487014,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
868,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005172,3300005172,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
869,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003615,3300003615,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
870,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002816,3300002816,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
871,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004193,3300004193,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
872,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000316,3300000316,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
873,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002207,3300002207,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
874,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000950,3300000950,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
875,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009142,3300009142,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
876,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002928,3300002928,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
877,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012950,3300012950,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
878,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000893,3300000893,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
879,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009495,3300009495,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
880,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005944,3300005944,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
881,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015337,3300015337,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
882,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012837,3300012837,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
883,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002387,3300002387,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
884,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009090,3300009090,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
885,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017494,3300017494,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
886,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017453,3300017453,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
887,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003659,3300003659,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
888,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000569,3300000569,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
889,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2004247004,2004247004,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
890,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009171,3300009171,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
891,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000230,3300000230,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
892,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007535,3300007535,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
893,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001581,3300001581,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
894,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005557,3300005557,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
895,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009038,3300009038,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
896,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003234,3300003234,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
897,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012887,3300012887,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
898,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002518,3300002518,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
899,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000084,3300000084,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
900,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2124908021,2124908021,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
901,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001547,3300001547,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
902,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005403,3300005403,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
903,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021304,3300021304,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
904,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006865,3300006865,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
905,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001585,3300001585,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
906,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300016445,3300016445,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
907,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012491,3300012491,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
908,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2140918005,2140918005,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
909,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009987,3300009987,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
910,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009811,3300009811,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
911,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000914,3300000914,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
912,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009765,3300009765,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
913,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001117,3300001117,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
914,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006803,3300006803,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
915,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002466,3300002466,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
916,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006124,3300006124,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
917,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006926,3300006926,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
918,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003591,3300003591,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
919,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011414,3300011414,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
920,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012203,3300012203,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
921,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009423,3300009423,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
922,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020131,3300020131,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
923,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019758,3300019758,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
924,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009602,3300009602,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
925,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001574,3300001574,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
926,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009153,3300009153,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
927,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001368,3300001368,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
928,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000255,3300000255,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
929,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012503,3300012503,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
930,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003773,3300003773,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
931,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2100351000,2100351000,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
932,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2162886007,2162886007,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
933,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005544,3300005544,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
934,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2228664021,2228664021,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
935,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000211,3300000211,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
936,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003247,3300003247,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
937,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005647,3300005647,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
938,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002536,3300002536,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
939,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000205,3300000205,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
940,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009771,3300009771,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
941,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010054,3300010054,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
942,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007658,3300007658,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
943,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002174,3300002174,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
944,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003827,3300003827,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
945,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005993,3300005993,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
946,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000612,3300000612,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
947,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009643,3300009643,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
948,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007640,3300007640,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
949,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002540,3300002540,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
950,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017687,3300017687,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
951,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007639,3300007639,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
952,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013092,3300013092,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
953,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014969,3300014969,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
954,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012928,3300012928,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
955,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007559,3300007559,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
956,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003812,3300003812,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
957,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003239,3300003239,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
958,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019731,3300019731,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
959,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010155,3300010155,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
960,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001267,3300001267,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
961,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000999,3300000999,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
962,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006931,3300006931,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
963,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005468,3300005468,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
964,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017817,3300017817,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
965,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005868,3300005868,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
966,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012269,3300012269,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
967,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009518,3300009518,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
968,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021351,3300021351,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
969,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017653,3300017653,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
970,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000925,3300000925,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
971,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2007427000,2007427000,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
972,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2035918004,2035918004,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
973,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005510,3300005510,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
974,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000581,3300000581,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
975,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009668,3300009668,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
976,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002449,3300002449,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
977,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000822,3300000822,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
978,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009678,3300009678,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
979,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018018,3300018018,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
980,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2014031006,2014031006,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
981,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000610,3300000610,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
982,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000431,3300000431,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
983,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020184,3300020184,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
984,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004237,3300004237,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
985,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001178,3300001178,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
986,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000381,3300000381,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
987,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006034,3300006034,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
988,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001795,3300001795,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
989,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010046,3300010046,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
990,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002834,3300002834,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
991,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005878,3300005878,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
992,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012176,3300012176,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
993,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007814,3300007814,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
994,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000218,3300000218,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
995,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005325,3300005325,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
996,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005396,3300005396,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
997,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017654,3300017654,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
998,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006902,3300006902,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
999,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015270,3300015270,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1000,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001865,3300001865,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1001,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009979,3300009979,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1002,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009052,3300009052,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1003,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004149,3300004149,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1004,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012100,3300012100,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1005,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001413,3300001413,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1006,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007590,3300007590,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1007,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018062,3300018062,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1008,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002746,3300002746,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1009,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004176,3300004176,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1010,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005117,3300005117,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1011,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002896,3300002896,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1012,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006638,3300006638,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1013,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019723,3300019723,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1014,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018076,3300018076,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1015,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009821,3300009821,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1016,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001869,3300001869,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1017,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005476,3300005476,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1018,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009617,3300009617,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1019,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009780,3300009780,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1020,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003943,3300003943,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1021,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021342,3300021342,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1022,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019879,3300019879,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1023,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001035,3300001035,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1024,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005889,3300005889,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1025,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017417,3300017417,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1026,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002636,3300002636,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1027,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000355,3300000355,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1028,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020196,3300020196,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1029,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019757,3300019757,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1030,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003761,3300003761,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1031,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2067725001,2067725001,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1032,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006782,3300006782,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1033,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017407,3300017407,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1034,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2016842003,2016842003,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1035,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003229,3300003229,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
1036,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015049,3300015049,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
