taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2728369708	Bacteria	Permanent Draft	Genome sequencing of Thermodesulfovibrio aggregans JCM 13213	Thermodesulfovibrio aggregans JCM 13213	University of Tokyo	2728369708	1962511	3743
2548876996	Bacteria	Permanent Draft	Fischerella muscicola PCC 7414	Fischerella muscicola PCC 7414	Heinrich Heine University of Dusseldorf	2548876996	6902625	6146
2551306142	Bacteria	Permanent Draft	Chlorogloeopsis fritschii PCC 6912	Chlorogloeopsis fritschii PCC 6912	Heinrich Heine University of Dusseldorf	2551306142	7751745	6905
2602042026	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Propionispira arboris DSM 2179	DOE Joint Genome Institute (JGI)	2602042026	4261607	4076
2508501075	Bacteria	Permanent Draft	GEBA-PCC	Kamptonema formosum PCC 6407	DOE Joint Genome Institute (JGI)	2508501075	6894060	5797
2770939501	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Paraliobacillus ryukyuensis DSM 15140	DOE Joint Genome Institute (JGI)	2770939501	3095919	3196
2558309149	Bacteria	Permanent Draft	Mucispirillum schaedleri ASF457	Mucispirillum schaedleri ASF457	Broad Institute	2558309149	2319180	2190
2511231141	Bacteria	Finished	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Beijing Genomics Institute (BGI)	2511231141	3124048	3289
640753002	Bacteria	Finished	Metal-Reducing Microorganisms	Alkaliphilus metalliredigens QYMF	DOE Joint Genome Institute (JGI)	640753002	4929566	5016
2264867148	Bacteria	Permanent Draft	GEBA-MDM	Microgenomates bacterium SCGC AAA011-E14 (contamination screened) (DUSEL_001_182)	DOE Joint Genome Institute (JGI)	2264867148	508619	581
2721755948	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Gemmatimonadales bacterium JGI 01_H16 (contamination screened)	DOE Joint Genome Institute (JGI)	2721755948	616946	581
2744054502	Bacteria	Permanent Draft	Ruminococcaceae bacterium 668 genome sequencing	Ruminococcaceae bacterium 668	Pirogov Russian National Research Medical University	2744054502	3942377	3834
637000320	Bacteria	Finished	Thermosynechococcus elongatus BP-1	Thermosynechococcus elongatus BP-1	Kazusa DNA Research Institute	637000320	2593857	2555
2596583544	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Sedimentibacter saalensis DSM 13558	DOE Joint Genome Institute (JGI)	2596583544	3834552	3632
650716026	Bacteria	Finished	Leaf Cutter and Ant Microbe Symbiosis	Cellulosilyticum lentocellum RHM5, DSM 5427	DOE Joint Genome Institute (JGI)	650716026	4714237	4416
2687453280	Bacteria	Finished	Erysipelothrix larvae LV19 Genome sequencing and assembly	Erysipelothrix larvae LV19	Korea Research Institute Bioscience and Biotechnology	2687453280	2511486	2392
2616644817	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Alkalibacterium gilvum DSM 25751	DOE Joint Genome Institute (JGI)	2616644817	2181898	2179
2585428150	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Dethiosulfatibacter aminovorans DSM 17477	DOE Joint Genome Institute (JGI)	2585428150	4034121	3701
2770939568	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Herbinix hemicellulosilytica DSM 29228	DOE Joint Genome Institute (JGI)	2770939568	2958342	2682
2588253772	Bacteria	Permanent Draft	Fervidicella metallireducens AeB	Fervidicella Metallireducens AeB	Griffith University	2588253772	2892465	2889
2757320831	Bacteria	Finished	Genome sequencing and assembly of a defined mouse intestinal bacterial community	Acutalibacter muris KB18	Max von Pettenkofer-Institute	2757320831	3802913	3883
2600255235	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Gemella bergeriae ATCC 700627	Washington University	2600255235	1603008	1543
643692020	Bacteria	Finished	Deinococcus deserti VCD115	Deinococcus deserti VCD115	CEA Genoscope	643692020	3855329	3511
643348582	Bacteria	Finished	Thermomicrobium roseum DSM 5159	Thermomicrobium roseum DSM 5159	J. Craig Venter Institute (JCVI)	643348582	2920744	2901
2503754017	Bacteria	Finished	GEBA-PCC	Gloeocapsa sp. PCC 7428	DOE Joint Genome Institute (JGI)	2503754017	5882710	5304
2617271285	Bacteria	Permanent Draft	Thermoactinomyces daqus Genome sequencing	Thermoactinomyces daqus H-18	China Center of Industrial Culture Collection	2617271285	3441572	3741
2634166350	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Fontibacillus panacisegetis DSM 28129	DOE Joint Genome Institute (JGI)	2634166350	5264638	4892
2724679194	Bacteria	Permanent Draft	Anaerosporomusa subterraneum strain:RU4 Genome sequencing	Anaerosporomusa subterraneum RU4	Rutgers, The State University of New Jersey	2724679194	3966109	3857
2582581273	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Atopostipes suicloacalis DSM 15692	DOE Joint Genome Institute (JGI)	2582581273	2124342	2026
648276680	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Ktedonobacter racemifer SOSP1-21, DSM 44963	DOE Joint Genome Institute (JGI)	648276680	13661586	11540
637000118	Bacteria	Finished	Geobacillus kaustophilus HTA426	Geobacillus kaustophilus HTA426	Japan Agency for Marine-Earth Science and Technology	637000118	3592666	3714
2718218000	Bacteria	Finished	Moorella thermoacetica DSM 103132 Genome sequencing	Moorella thermoacetica DSM 103132	Technical University of Denmark	2718218000	2976077	3130
646311948	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Pirellula staleyi DSM 6068	DOE Joint Genome Institute (JGI)	646311948	6196199	4825
2634166354	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Clostridium cocleatum DSM 1551	DOE Joint Genome Institute (JGI)	2634166354	2957106	2838
2636415708	Bacteria	Finished	Complete Genome Sequences for Biothreat Assay-Relevant Bacillus Species	Bacillus cereus E33L	Los Alamos National Laboratory	2636415708	5846781	6037
2728369511	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Laceyella sediminis DSM 45263	DOE Joint Genome Institute (JGI)	2728369511	3392166	3513
2690315779	Bacteria	Permanent Draft	Rubeoparvulum massiliensis genome	Bacillaceae bacterium mt6	Research Unit on Emerging Infectious and Tropical Diseases ( URMITE )	2690315779	2843796	2827
2554235000	Bacteria	Draft	Melainabacteria	Caenarcanum bioreactoricola UASB_169 (SM2F09_MP_sspace)	U.S. Department of Energy (DOE)	2554235000	1841312	1913
2588254267	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Papillibacter cinnamivorans DSM 12816	DOE Joint Genome Institute (JGI)	2588254267	2890610	2751
643886103	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Holdemania filiformis VPI J1-31B-1, DSM 12042	Washington University in St. Louis	643886103	3803745	4272
2599185233	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Sporolituus thermophilus DSM 23256	DOE Joint Genome Institute (JGI)	2599185233	2861023	2977
641522610	Bacteria	Finished	Desulforudis audaxviator MP104C	Candidatus Desulforudis audaxviator MP104C	DOE Joint Genome Institute (JGI)	641522610	2349476	2293
2744054529	Bacteria	Permanent Draft	Genome sequencing of Leptotrichiaceae strains isolated from a guinea pig	Oceanivirga salmonicida AVG2115	Robert Koch Institute (RKI)	2744054529	1714679	1784
2721755667	Bacteria	Finished	Vagococcus teuberi genome sequencing	Vagococcus teuberi DSM 21459	ETH Zurich	2721755667	2184285	2222
2599185228	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marvinbryantia formatexigens I-52	DOE Joint Genome Institute (JGI)	2599185228	4521825	4256
2503538017	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermanaeromonas toyohensis ToBE, DSM 14490	DOE Joint Genome Institute (JGI)	2503538017	3334024	3396
649633056	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Ilyobacter polytropus CuHBu1, DSM 2926	DOE Joint Genome Institute (JGI)	649633056	3132314	3042
646564578	Bacteria	Finished	Extremophiles	Thermincola potens JR	DOE Joint Genome Institute (JGI)	646564578	3157416	3081
2517572011	Bacteria	Permanent Draft	Planctomyces maris DSM 8797	Gimesia maris PLM2	University of Oslo	2517572011	7642810	6002
2706794911	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Anaerovirgula multivorans SCA	DOE Joint Genome Institute (JGI)	2706794911	5388996	5310
2684623075	Bacteria	Finished	Solibacillus silvestris strain:DSM-12223 Genome sequencing and assembly	Solibacillus silvestris DSM 12223	Charles River Laboratories International	2684623075	3991226	4042
649989993	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Pseudoramibacter alactolyticus ATCC 23263	Baylor College of Medicine	649989993	2327229	2572
2690315950	Bacteria	Finished	Anoxybacillus amylolyticus DSM 15939 T genome sequencing and assembly	Anoxybacillus amylolyticus DSM 15939	Los Alamos National Laboratory	2690315950	3158269	3376
2264867090	Bacteria	Permanent Draft	GEBA-MDM	EM3 bacterium JGI 0000106-B10 (contamination screened) (GBS-C_001_280)	DOE Joint Genome Institute (JGI)	2264867090	148065	138
2681812865	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Edaphobacillus lindanitolerans MNA4	DOE Joint Genome Institute (JGI)	2681812865	3052035	3061
2524614654	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Solobacterium moorei DSM 22971	DOE Joint Genome Institute (JGI)	2524614654	2340999	2507
2595698239	Bacteria	Permanent Draft	The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.	Pseudobutyrivibrio ruminis ACV-9	DOE Joint Genome Institute (JGI)	2595698239	2764267	2591
2684623142	Bacteria	Finished	Rummeliibacillus stabekisii PP9 genome sequencing	Rummeliibacillus stabekisii PP9	Federal University of Rio de Janeiro	2684623142	3420739	3596
2524614531	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Anaerovorax odorimutans DSM 5092	DOE Joint Genome Institute (JGI)	2524614531	3265560	3015
2540341113	Bacteria	Finished	Tepidanaerobacter acetatoxydans Re1	Tepidanaerobacter acetatoxydans Re1	Swedish University of Agricultural Sciences	2540341113	2761826	3106
649989977	Bacteria	Permanent Draft	Oscillochloris trichoides DG6	Oscillochloris trichoides DG6	Russian Academy of Science, Centre Bioengineering	649989977	4313760	3280
2675903523	Bacteria	Finished	Geminocystis sp. NIES 3708	Geminocystis sp. NIES-3708	Toyohashi University of Technology	2675903523	4042078	3666
2757320732	Bacteria	Finished	Genome sequencing of Halomicronema hongdechloris C2206	Halomicronema hongdechloris C2206	Macquarie University	2757320732	5574084	5342
2751186035	Bacteria	Permanent Draft	FAP bacteria	Candidatus Chloroploca asiatica B7-9	Institute of Bioengineering, Research Center of Biotechnology of RAS	2751186035	5817919	4878
2516493028	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Allobaculum stercoricanis DSM 13633	DOE Joint Genome Institute (JGI)	2516493028	2052877	1853
2582580727	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Anaerocolumna xylanovorans DSM 12503	DOE Joint Genome Institute (JGI)	2582580727	5420325	4735
641228474	Bacteria	Finished	Acaryochloris marina MBIC11017	Acaryochloris marina MBIC11017	Washington University in St. Louis	641228474	8361599	8488
2623620615	Bacteria	Permanent Draft	The Agave Microbiome: Exploring the role of microbial communities in plant adaptations to desert environments	Paenisporosarcina quisquiliarum SK 55	DOE Joint Genome Institute (JGI)	2623620615	4033490	4095
2517093043	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Succinispira mobilis DSM 6222	DOE Joint Genome Institute (JGI)	2517093043	2085243	2002
2751185569	Bacteria	Finished	Anaerobic digester sludge microbial communities from Brisbane, Australia	Caldilineales bacterium Chloro_01	The University of Queensland	2751185569	2605966	2408
2511231116	Bacteria	Finished	Tetragenococcus halophilus NBRC 12172	Tetragenococcus halophilus NBRC 12172	National Institute of Technology and Evaluation	2511231116	2562720	2633
2636416020	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Sinobaca qinghaiensis DSM 17008	DOE Joint Genome Institute (JGI)	2636416020	3403958	3488
2675903648	Bacteria	Permanent Draft	Genome sequencing of two strains of Jeotgalibaca dankookensis	Jeotgalibaca dankookensis CL-AS1	Korea Polar Research Institute (KOPRI)	2675903648	2034570	2096
2519899640	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Salinicoccus albus DSM 19776	DOE Joint Genome Institute (JGI)	2519899640	2644465	2773
2556921093	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Clostridiisalibacter paucivorans DSM 22131	DOE Joint Genome Institute (JGI)	2556921093	3252497	3232
2501915963	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfonispora thiosulfatigenes GKNTAUT , DSM 11270	DOE Joint Genome Institute (JGI)	2501915963	2412168	2489
2617270782	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Planomicrobium glaciei CGMCC 1.6846	DOE Joint Genome Institute (JGI)	2617270782	3917616	3924
2561511183	Bacteria	Finished	Synechocystis sp. PCC 6803	Synechocystis sp. PCC 6803	Albert-Ludwigs-University Freiburg	2561511183	3949306	3610
2751185701	Bacteria	Permanent Draft	Fusibacter sp. 3D3	Fusibacter sp. 3D3	Molecular Research LP (MR DNA)	2751185701	5105448	4706
2265129007	Bacteria	Permanent Draft	Poribacteria Single Cells	Candidatus Poribacteria sp. WGA-4C (contamination screened) (final_clean_version)	LGC Genomics	2265129007	1629923	1603
2547132073	Bacteria	Finished	Clostridium botulinum V891	Clostridium botulinum V891	National Veterinary Institute (SVA), Sweden	2547132073	3138947	3719
2751185690	Bacteria	Permanent Draft	Genome sequencing of Clinical strains of Eisenbergiella tayi - Public Health Agency of Canada	Eisenbergiella tayi NML 110608	Public Health Agency of Canada	2751185690	7148401	6146
2667527554	Bacteria	Finished	Lentibacillus amyloliquefaciens LAM0015	Lentibacillus amyloliquefaciens LAM0015	Biogas Institute of Ministry of Agriculture	2667527554	3858284	3996
649633058	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Isosphaera pallida IS1B, ATCC 43644	DOE Joint Genome Institute (JGI)	649633058	5529304	3823
2524614856	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Tuberibacillus calidus DSM 17572	DOE Joint Genome Institute (JGI)	2524614856	3244367	3306
642979369	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Tyzzerella nexilis DSM 1787	Washington University in St. Louis	642979369	3861016	4297
2522572066	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Eggerthia catenaformis OT 569, DSM 20559	DOE Joint Genome Institute (JGI)	2522572066	1922941	1961
643348530	Bacteria	Finished	Coprothermobacter proteolyticus DSM 5265	Coprothermobacter proteolyticus DSM 5265	J. Craig Venter Institute (JCVI)	643348530	1424912	1535
